order_id,customer_id,restaurant_id,order_datetime,order_value,discount_amount,delivery_fee,commission_pct,operational_cost
17466,1522,117,2024-01-28 10:32:00,1017.07,0.0,30,0.18,32.47
17467,1267,342,2024-03-10 14:44:00,315.15,0.0,40,0.15,11.97
17468,1216,370,2024-02-29 11:36:00,74.25,3.71,30,0.15,11.92
17469,1166,240,2024-02-04 04:24:00,282.26,0.0,50,0.18,17.08
17470,1684,175,2024-02-28 21:27:00,245.44,24.54,20,0.18,12.54
17471,601,482,2024-02-02 06:28:00,758.97,37.95,20,0.18,23.2
17472,1585,445,2024-01-04 17:17:00,350.62,52.59,20,0.15,16.04
17473,1672,340,2024-03-04 06:19:00,327.43,0.0,20,0.15,19.19
17474,988,228,2024-02-16 10:41:00,744.74,0.0,40,0.15,21.0
17475,1215,485,2024-03-28 16:52:00,500.08,0.0,50,0.2,22.35
17476,1966,487,2024-01-07 22:18:00,414.9,0.0,40,0.18,18.68
17477,1173,253,2024-01-10 10:56:00,45.59,2.28,20,0.18,13.64
17478,599,411,2024-02-21 21:59:00,558.88,0.0,50,0.15,24.46
17479,1440,380,2024-03-09 05:53:00,88.86,0.0,40,0.2,19.25
17480,520,111,2024-03-22 00:54:00,429.72,0.0,30,0.2,19.11
17481,1759,241,2024-01-07 13:02:00,257.98,25.8,50,0.15,22.6
17482,869,224,2024-01-06 23:22:00,61.34,0.0,50,0.15,7.59
17483,16,298,2024-01-08 06:57:00,239.8,0.0,30,0.15,10.19
17484,1832,52,2024-02-05 09:31:00,739.96,74.0,20,0.2,22.54
17485,1130,221,2024-03-25 08:42:00,324.56,0.0,30,0.18,19.87
17486,283,489,2024-03-02 21:33:00,514.09,77.11,50,0.15,27.09
17487,1128,304,2024-02-02 19:09:00,700.61,0.0,30,0.2,33.47
17488,361,288,2024-02-17 15:48:00,371.99,0.0,30,0.15,16.47
17489,1682,152,2024-02-07 19:21:00,490.86,0.0,20,0.18,19.78
17490,1059,387,2024-02-17 07:27:00,913.34,91.33,30,0.18,27.06
17491,113,118,2024-02-09 09:35:00,1059.25,52.96,20,0.15,30.86
17492,308,411,2024-03-11 00:06:00,578.45,28.92,50,0.2,22.49
17493,1935,457,2024-02-21 15:49:00,430.31,64.55,40,0.18,22.83
17494,959,424,2024-03-04 10:21:00,455.1,22.76,30,0.18,22.44
17495,1077,279,2024-02-10 18:20:00,349.62,0.0,30,0.18,12.86
17496,1883,135,2024-01-14 12:36:00,186.6,9.33,50,0.15,16.63
17497,1105,209,2024-02-20 09:57:00,185.28,18.53,50,0.15,20.29
17498,1640,127,2024-02-26 17:37:00,321.02,0.0,40,0.15,21.34
17499,834,293,2024-02-16 16:09:00,1269.49,0.0,40,0.2,40.2
17500,1393,7,2024-03-04 08:00:00,154.91,7.75,20,0.2,9.49
17501,242,222,2024-03-06 02:40:00,184.1,0.0,30,0.18,16.45
17502,31,77,2024-02-14 03:35:00,1079.01,0.0,50,0.2,30.53
17503,1853,338,2024-03-07 17:06:00,320.05,32.01,40,0.18,22.93
17504,704,351,2024-02-12 06:54:00,200.75,0.0,30,0.18,9.83
17505,869,278,2024-02-24 18:50:00,221.29,11.06,40,0.18,18.56
17506,1385,334,2024-02-19 16:18:00,250.37,12.52,30,0.18,12.04
17507,233,338,2024-03-16 07:36:00,414.93,0.0,50,0.15,20.98
17508,1634,227,2024-01-06 01:48:00,393.34,0.0,40,0.2,13.41
17509,1058,401,2024-03-17 08:21:00,103.03,10.3,40,0.2,14.67
17510,1267,275,2024-03-25 06:27:00,488.12,24.41,40,0.15,24.6
17511,951,351,2024-01-24 02:27:00,252.84,0.0,40,0.2,15.23
17512,59,295,2024-02-24 22:46:00,595.89,29.79,30,0.2,31.05
17513,771,117,2024-03-09 11:49:00,102.58,10.26,40,0.15,13.49
17514,1553,292,2024-02-25 01:05:00,367.88,0.0,30,0.15,16.92
17515,1102,271,2024-01-21 07:04:00,1376.51,0.0,30,0.18,44.71
17516,718,447,2024-03-24 20:01:00,242.51,24.25,40,0.2,12.97
17517,302,157,2024-02-16 03:03:00,397.39,19.87,40,0.18,24.94
17518,1702,60,2024-03-15 15:31:00,194.1,29.12,40,0.2,21.81
17519,803,184,2024-03-11 19:37:00,183.49,9.17,50,0.2,12.7
17520,897,424,2024-02-23 07:28:00,254.31,0.0,30,0.15,20.28
17521,112,144,2024-03-14 18:39:00,203.04,0.0,30,0.2,15.74
17522,1437,161,2024-01-24 09:36:00,261.3,13.07,40,0.15,18.73
17523,1924,89,2024-02-11 21:12:00,865.13,0.0,20,0.18,31.07
17524,317,16,2024-02-18 13:39:00,225.59,0.0,50,0.15,12.52
17525,1889,414,2024-01-11 09:52:00,582.35,0.0,30,0.2,29.49
17526,1169,249,2024-03-24 09:54:00,61.28,3.06,50,0.18,20.99
17527,668,98,2024-03-16 06:58:00,589.16,0.0,50,0.2,24.54
17528,690,450,2024-01-06 13:10:00,461.03,0.0,50,0.18,16.15
17529,1882,104,2024-02-12 23:49:00,1085.25,0.0,30,0.15,37.74
17530,1672,300,2024-01-31 16:55:00,455.49,0.0,40,0.15,16.56
17531,1954,235,2024-02-10 23:18:00,105.01,10.5,20,0.15,7.72
17532,1851,422,2024-02-27 07:44:00,193.96,0.0,40,0.15,15.93
17533,18,307,2024-03-08 01:06:00,633.57,63.36,20,0.2,27.86
17534,1375,444,2024-01-04 00:24:00,506.76,25.34,30,0.2,22.6
17535,1979,274,2024-02-05 18:43:00,397.27,19.86,20,0.15,15.85
17536,1179,261,2024-03-18 19:38:00,33.3,1.66,40,0.15,12.89
17537,1808,239,2024-01-15 15:23:00,897.14,0.0,30,0.15,25.42
17538,1530,424,2024-01-18 02:34:00,248.03,0.0,40,0.18,23.65
17539,778,262,2024-01-04 13:16:00,204.85,0.0,50,0.2,15.57
17540,360,332,2024-02-11 10:20:00,339.75,0.0,50,0.15,16.55
17541,332,115,2024-02-13 14:21:00,337.06,0.0,40,0.18,23.53
17542,1942,268,2024-03-13 14:21:00,507.37,25.37,40,0.2,23.37
17543,528,12,2024-03-15 20:13:00,363.27,0.0,50,0.2,14.33
17544,12,73,2024-01-29 22:06:00,185.07,0.0,20,0.18,10.37
17545,1099,362,2024-03-03 04:27:00,452.71,0.0,40,0.18,18.07
17546,212,406,2024-01-04 04:50:00,502.66,50.27,50,0.2,26.52
17547,1715,305,2024-02-04 12:04:00,177.8,8.89,20,0.18,15.33
17548,641,178,2024-02-12 00:39:00,46.59,0.0,30,0.2,8.74
17549,283,464,2024-02-12 12:48:00,151.04,0.0,20,0.2,8.61
17550,1219,260,2024-01-26 21:05:00,268.36,0.0,50,0.15,15.94
17551,780,434,2024-01-03 16:12:00,106.5,10.65,40,0.2,10.66
17552,1054,259,2024-03-08 12:22:00,74.58,0.0,30,0.15,20.72
17553,1033,400,2024-01-14 17:48:00,223.18,22.32,40,0.18,12.48
17554,1333,270,2024-03-11 04:32:00,718.41,35.92,30,0.2,29.91
17555,1469,320,2024-03-28 08:44:00,648.75,0.0,30,0.2,21.41
17556,1334,120,2024-02-28 17:35:00,138.99,6.95,20,0.18,8.75
17557,677,169,2024-03-10 18:04:00,414.48,20.72,40,0.2,13.45
17558,705,486,2024-01-06 08:44:00,261.47,0.0,50,0.15,14.23
17559,426,68,2024-02-04 12:45:00,150.27,22.54,30,0.2,21.62
17560,1841,59,2024-02-05 05:17:00,384.16,0.0,40,0.2,16.22
17561,1796,130,2024-02-01 23:06:00,183.43,0.0,20,0.18,16.96
17562,1728,375,2024-01-07 22:37:00,254.55,0.0,20,0.2,13.71
17563,591,266,2024-02-04 10:28:00,305.1,0.0,40,0.18,21.8
17564,1715,75,2024-03-28 11:21:00,233.9,23.39,30,0.2,21.19
17565,91,487,2024-01-08 10:15:00,119.7,0.0,20,0.18,10.52
17566,456,90,2024-01-31 03:42:00,409.13,20.46,20,0.18,13.96
17567,444,357,2024-02-18 00:05:00,290.75,0.0,50,0.18,12.79
17568,1751,154,2024-02-14 01:22:00,81.06,4.05,30,0.2,13.99
17569,79,388,2024-01-01 23:18:00,623.3,0.0,50,0.2,23.53
17570,1499,218,2024-03-16 00:50:00,263.19,0.0,30,0.15,11.8
17571,927,486,2024-02-20 20:27:00,136.43,0.0,20,0.15,9.47
17572,103,28,2024-02-03 16:20:00,209.17,0.0,20,0.2,17.56
17573,623,130,2024-02-23 02:39:00,212.89,0.0,50,0.18,24.15
17574,1480,66,2024-02-25 04:22:00,662.69,0.0,30,0.15,32.15
17575,990,144,2024-02-11 20:33:00,902.39,0.0,20,0.2,36.34
17576,1338,380,2024-02-01 19:37:00,54.56,0.0,40,0.15,7.23
17577,1271,313,2024-02-12 11:31:00,525.47,0.0,20,0.18,17.21
17578,234,407,2024-01-09 09:53:00,180.37,0.0,50,0.18,19.25
17579,1618,407,2024-01-21 22:14:00,1325.26,66.26,40,0.18,44.83
17580,644,461,2024-01-03 06:26:00,1171.21,117.12,30,0.15,32.94
17581,1259,277,2024-01-05 10:48:00,509.95,0.0,40,0.2,22.67
17582,790,103,2024-01-11 07:22:00,648.49,97.27,30,0.15,23.83
17583,387,409,2024-03-28 04:53:00,125.54,0.0,30,0.2,9.56
17584,847,314,2024-01-08 17:36:00,262.02,0.0,40,0.18,16.54
17585,1635,37,2024-01-03 10:17:00,334.86,0.0,50,0.15,18.04
17586,1967,249,2024-02-12 15:35:00,298.55,0.0,30,0.18,20.53
17587,38,433,2024-01-15 19:40:00,415.99,20.8,50,0.18,24.59
17588,1185,461,2024-01-25 03:02:00,374.48,0.0,40,0.15,24.28
17589,1486,399,2024-03-08 07:44:00,537.8,0.0,40,0.15,18.22
17590,1968,156,2024-03-15 13:22:00,848.69,0.0,20,0.18,31.18
17591,1473,451,2024-03-07 04:50:00,371.27,37.13,20,0.15,15.89
17592,1141,471,2024-02-21 22:21:00,352.22,0.0,40,0.2,23.66
17593,241,132,2024-03-13 00:34:00,512.86,25.64,40,0.2,22.67
17594,1050,47,2024-03-03 06:22:00,401.25,20.06,40,0.2,18.38
17595,1672,434,2024-02-17 06:30:00,757.84,0.0,20,0.18,33.28
17596,562,444,2024-02-09 09:25:00,961.55,0.0,50,0.15,37.22
17597,2000,446,2024-02-02 15:38:00,448.04,0.0,50,0.18,27.85
17598,806,195,2024-03-26 08:27:00,116.18,0.0,50,0.18,15.93
17599,1930,103,2024-01-25 23:45:00,482.36,24.12,20,0.2,24.78
17600,298,328,2024-02-28 12:15:00,161.91,0.0,30,0.2,14.68
17601,805,171,2024-02-07 09:08:00,509.77,0.0,30,0.15,28.71
17602,154,89,2024-02-11 21:41:00,236.8,0.0,50,0.18,17.04
17603,732,246,2024-02-08 13:47:00,665.38,33.27,50,0.2,29.37
17604,1676,58,2024-03-02 23:29:00,167.01,8.35,40,0.2,20.99
17605,468,105,2024-02-01 22:22:00,427.06,0.0,20,0.15,20.0
17606,49,180,2024-02-28 09:17:00,773.35,0.0,30,0.18,33.05
17607,1678,460,2024-02-25 08:32:00,382.15,0.0,50,0.2,25.95
17608,46,69,2024-01-14 05:55:00,714.66,107.2,40,0.2,19.45
17609,1699,481,2024-03-25 04:29:00,1050.14,157.52,50,0.15,32.56
17610,1309,302,2024-01-14 16:46:00,740.19,0.0,50,0.18,34.14
17611,780,153,2024-01-02 01:55:00,310.08,31.01,30,0.15,12.02
17612,1652,25,2024-01-12 13:39:00,304.1,0.0,40,0.2,17.69
17613,82,377,2024-03-22 13:04:00,215.52,0.0,40,0.15,21.52
17614,1068,35,2024-03-28 21:22:00,906.06,0.0,50,0.18,30.37
17615,1730,445,2024-01-22 12:06:00,299.14,29.91,20,0.18,21.92
17616,1794,15,2024-01-19 00:03:00,500.73,25.04,50,0.2,27.91
17617,955,106,2024-02-17 15:45:00,405.94,40.59,20,0.18,16.17
17618,273,218,2024-02-25 17:59:00,447.28,0.0,30,0.18,17.12
17619,394,384,2024-02-20 18:34:00,649.93,0.0,30,0.2,29.19
17620,1810,74,2024-03-26 04:16:00,166.29,0.0,20,0.15,13.68
17621,790,344,2024-03-10 18:36:00,375.88,0.0,30,0.2,17.0
17622,595,419,2024-01-20 10:07:00,247.58,0.0,30,0.18,19.14
17623,58,285,2024-03-20 18:00:00,180.85,0.0,50,0.15,23.13
17624,565,38,2024-03-21 18:12:00,369.53,0.0,20,0.18,15.13
17625,1,197,2024-01-17 02:25:00,683.86,0.0,20,0.15,29.4
17626,216,280,2024-01-29 02:52:00,318.58,0.0,20,0.2,21.43
17627,1341,275,2024-03-30 11:57:00,192.21,19.22,40,0.18,20.2
17628,1252,174,2024-01-30 21:07:00,89.11,0.0,20,0.15,14.84
17629,1497,305,2024-01-25 00:34:00,826.08,0.0,40,0.18,33.1
17630,1508,44,2024-03-26 12:06:00,418.23,0.0,50,0.15,13.46
17631,766,457,2024-03-01 17:09:00,330.07,16.5,20,0.15,20.28
17632,671,154,2024-01-13 07:54:00,87.49,0.0,20,0.18,8.74
17633,1311,153,2024-01-31 21:47:00,272.77,27.28,30,0.15,19.72
17634,511,291,2024-02-19 04:58:00,174.7,0.0,40,0.18,19.74
17635,1602,498,2024-01-15 22:32:00,185.0,0.0,20,0.15,15.31
17636,915,420,2024-01-05 00:51:00,280.27,28.03,50,0.15,20.74
17637,1845,142,2024-01-24 22:19:00,123.51,0.0,30,0.15,21.97
17638,1996,256,2024-01-28 09:22:00,317.79,0.0,50,0.18,25.65
17639,1482,312,2024-01-19 13:26:00,1177.05,117.7,30,0.2,33.02
17640,95,134,2024-02-14 23:17:00,252.58,0.0,50,0.2,13.11
17641,493,32,2024-02-23 00:52:00,539.87,0.0,30,0.2,25.48
17642,765,26,2024-03-11 14:54:00,185.19,18.52,50,0.15,15.93
17643,1022,399,2024-03-22 07:26:00,255.7,0.0,50,0.15,11.55
17644,150,255,2024-03-16 12:57:00,415.15,0.0,50,0.15,14.87
17645,1047,433,2024-01-07 20:22:00,688.47,68.85,40,0.2,23.3
17646,756,223,2024-03-09 07:00:00,432.19,0.0,40,0.2,28.63
17647,1239,56,2024-03-17 07:52:00,352.53,17.63,40,0.18,17.11
17648,399,293,2024-02-28 00:27:00,347.89,0.0,30,0.18,13.27
17649,410,125,2024-01-25 09:07:00,97.27,4.86,20,0.2,12.21
17650,131,230,2024-03-02 04:00:00,56.43,0.0,30,0.2,9.36
17651,855,53,2024-01-11 00:25:00,679.58,0.0,40,0.15,23.92
17652,148,442,2024-01-24 16:59:00,655.07,65.51,40,0.18,25.75
17653,381,101,2024-01-24 05:24:00,315.89,0.0,20,0.18,25.33
17654,1133,467,2024-02-19 00:48:00,1794.56,0.0,50,0.18,41.32
17655,552,334,2024-03-30 04:43:00,44.94,0.0,30,0.18,17.14
17656,1145,292,2024-01-01 04:12:00,463.55,0.0,20,0.2,14.51
17657,295,357,2024-03-11 06:08:00,281.64,0.0,30,0.2,12.2
17658,1144,267,2024-03-21 18:24:00,482.4,0.0,40,0.2,20.84
17659,456,283,2024-01-08 02:08:00,95.57,0.0,30,0.15,19.66
17660,1554,2,2024-02-28 10:31:00,359.95,53.99,50,0.2,20.73
17661,169,22,2024-02-08 14:25:00,124.11,0.0,40,0.15,17.14
17662,710,66,2024-02-27 10:00:00,629.1,0.0,30,0.15,18.3
17663,1947,212,2024-02-29 04:06:00,329.67,16.48,40,0.15,24.08
17664,1167,236,2024-01-28 03:09:00,485.46,24.27,30,0.2,19.65
17665,37,368,2024-02-09 00:58:00,158.07,23.71,50,0.15,10.7
17666,1722,17,2024-01-17 02:58:00,64.45,9.67,40,0.18,6.94
17667,1285,388,2024-01-24 00:40:00,417.75,41.78,50,0.18,26.32
17668,231,14,2024-02-23 08:19:00,444.66,0.0,30,0.15,20.08
17669,254,7,2024-01-31 21:42:00,217.02,0.0,40,0.18,20.76
17670,329,335,2024-01-18 08:46:00,385.74,0.0,30,0.18,20.76
17671,1927,222,2024-03-28 22:10:00,304.29,30.43,30,0.18,19.71
17672,1321,400,2024-03-09 23:00:00,783.91,39.2,40,0.15,35.11
17673,980,104,2024-01-28 17:16:00,38.99,1.95,30,0.2,15.78
17674,10,450,2024-01-18 19:47:00,860.81,0.0,40,0.18,31.09
17675,446,403,2024-03-21 09:48:00,365.0,54.75,40,0.18,20.64
17676,922,1,2024-03-03 15:33:00,174.54,17.45,50,0.15,16.55
17677,836,287,2024-02-23 01:47:00,518.06,51.81,50,0.2,29.82
17678,1254,384,2024-03-26 22:52:00,318.78,0.0,20,0.15,16.54
17679,1560,247,2024-02-03 02:48:00,396.23,0.0,30,0.2,13.41
17680,78,388,2024-02-25 14:38:00,208.39,10.42,30,0.2,10.75
17681,1449,91,2024-03-22 05:08:00,497.19,24.86,40,0.2,26.87
17682,193,314,2024-01-11 00:14:00,137.9,13.79,50,0.15,21.58
17683,401,312,2024-02-14 21:04:00,293.37,0.0,30,0.15,11.93
17684,109,437,2024-03-27 13:48:00,520.9,52.09,30,0.18,16.84
17685,792,473,2024-01-13 21:24:00,49.24,0.0,30,0.18,7.44
17686,1947,214,2024-01-04 16:36:00,1128.39,0.0,30,0.2,30.24
17687,263,43,2024-01-31 14:16:00,274.15,0.0,40,0.18,12.3
17688,329,74,2024-02-24 08:55:00,199.0,0.0,40,0.2,14.55
17689,363,242,2024-02-12 09:08:00,314.81,15.74,40,0.2,17.34
17690,1891,481,2024-03-21 21:08:00,169.03,16.9,20,0.15,16.23
17691,1402,49,2024-01-20 13:50:00,665.53,33.28,20,0.2,30.12
17692,1804,368,2024-02-12 14:37:00,260.89,0.0,20,0.15,18.96
17693,1365,364,2024-03-02 08:33:00,989.63,98.96,20,0.2,26.11
17694,259,316,2024-01-30 07:59:00,310.04,0.0,50,0.2,23.3
17695,1359,222,2024-01-26 12:56:00,175.31,0.0,20,0.2,19.71
17696,85,350,2024-02-20 15:09:00,130.92,0.0,40,0.18,19.12
17697,1546,144,2024-02-13 16:58:00,972.83,0.0,20,0.2,33.05
17698,1825,329,2024-02-03 09:50:00,646.17,32.31,20,0.18,24.22
17699,1838,209,2024-02-03 11:15:00,1097.28,54.86,30,0.2,29.5
17700,1595,99,2024-01-26 00:54:00,417.89,41.79,20,0.15,27.58
17701,308,188,2024-02-23 01:29:00,409.16,40.92,40,0.18,26.22
17702,262,114,2024-03-12 09:41:00,530.01,26.5,20,0.18,19.34
17703,1922,175,2024-03-30 23:41:00,118.49,5.92,30,0.2,12.2
17704,797,271,2024-01-14 04:52:00,525.76,0.0,40,0.18,16.44
17705,631,63,2024-02-27 06:18:00,477.33,0.0,50,0.18,25.73
17706,680,496,2024-02-25 05:30:00,134.43,6.72,40,0.2,17.57
17707,865,284,2024-01-13 14:44:00,983.1,0.0,30,0.15,36.48
17708,1725,404,2024-01-05 14:05:00,474.75,23.74,40,0.15,16.05
17709,1476,225,2024-02-23 15:34:00,39.25,1.96,40,0.18,7.42
17710,1275,447,2024-02-03 09:49:00,420.63,0.0,40,0.18,26.17
17711,324,161,2024-01-25 09:16:00,314.75,0.0,30,0.15,21.61
17712,925,36,2024-01-12 05:05:00,1108.76,55.44,20,0.15,31.68
17713,1253,381,2024-01-16 03:11:00,156.63,0.0,50,0.18,14.82
17714,1726,141,2024-01-12 04:40:00,431.92,21.6,30,0.2,19.92
17715,1852,318,2024-01-17 08:33:00,335.43,0.0,40,0.2,18.96
17716,1660,196,2024-03-22 00:08:00,757.02,0.0,30,0.15,25.78
17717,1620,151,2024-01-12 08:42:00,163.15,16.32,30,0.2,22.61
17718,1321,456,2024-03-11 09:55:00,378.67,0.0,20,0.15,17.81
17719,727,269,2024-03-20 06:20:00,213.43,32.01,30,0.18,15.11
17720,1261,344,2024-01-28 16:25:00,182.62,9.13,20,0.18,21.37
17721,978,40,2024-02-29 08:42:00,715.29,0.0,20,0.15,19.45
17722,1649,238,2024-01-27 06:49:00,195.89,0.0,40,0.18,20.64
17723,217,414,2024-02-18 21:57:00,416.25,20.81,20,0.15,16.83
17724,1857,380,2024-03-10 20:48:00,528.83,0.0,30,0.2,24.38
17725,1270,222,2024-03-16 16:36:00,53.09,0.0,50,0.15,9.97
17726,448,281,2024-01-02 17:25:00,1897.25,0.0,30,0.2,56.03
17727,1871,225,2024-03-26 03:36:00,169.32,0.0,20,0.18,22.26
17728,319,457,2024-02-11 12:29:00,671.28,33.56,20,0.2,21.17
17729,994,154,2024-03-18 14:48:00,426.31,0.0,30,0.15,26.78
17730,1456,280,2024-03-26 07:43:00,221.62,22.16,30,0.15,11.44
17731,1428,353,2024-03-09 17:12:00,64.32,6.43,40,0.15,12.88
17732,1910,39,2024-01-08 06:21:00,636.12,0.0,50,0.2,18.0
17733,37,217,2024-02-09 14:42:00,424.57,21.23,20,0.2,19.38
17734,1600,244,2024-02-25 05:48:00,477.18,0.0,50,0.15,15.77
17735,731,109,2024-01-21 22:11:00,514.53,0.0,50,0.2,25.16
17736,1366,463,2024-02-06 18:47:00,54.0,5.4,20,0.18,16.18
17737,1011,61,2024-03-13 15:03:00,242.58,12.13,40,0.18,11.61
17738,1413,489,2024-01-07 18:23:00,656.1,0.0,40,0.18,30.14
17739,1058,496,2024-03-29 14:41:00,976.33,97.63,40,0.18,27.83
17740,39,433,2024-01-21 10:47:00,661.98,0.0,20,0.2,22.74
17741,1603,425,2024-03-27 05:42:00,1643.74,82.19,20,0.18,39.56
17742,209,198,2024-01-02 19:52:00,793.77,119.07,30,0.15,33.41
17743,830,276,2024-01-17 20:47:00,479.52,0.0,20,0.15,22.06
17744,856,172,2024-01-19 19:48:00,332.97,0.0,40,0.18,24.48
17745,1176,272,2024-02-15 04:17:00,149.73,0.0,30,0.18,14.37
17746,899,405,2024-03-10 03:32:00,1316.65,65.83,20,0.15,37.21
17747,1389,271,2024-03-10 11:57:00,187.47,0.0,20,0.2,15.64
17748,1223,423,2024-01-31 14:09:00,474.21,0.0,50,0.15,21.77
17749,601,42,2024-02-20 09:16:00,968.24,0.0,30,0.15,30.12
17750,760,189,2024-01-26 06:35:00,755.95,0.0,50,0.18,27.05
17751,1859,260,2024-03-21 10:54:00,174.74,17.47,50,0.18,15.7
17752,1103,152,2024-02-17 06:44:00,145.44,0.0,50,0.18,22.77
17753,1501,131,2024-03-10 08:14:00,233.92,0.0,30,0.15,19.14
17754,434,114,2024-01-13 20:44:00,200.65,0.0,40,0.18,21.85
17755,1821,385,2024-01-27 13:50:00,346.27,0.0,20,0.2,19.25
17756,842,222,2024-02-08 07:20:00,355.4,0.0,40,0.18,20.9
17757,32,397,2024-01-28 05:10:00,377.63,0.0,50,0.18,13.06
17758,1111,54,2024-01-05 01:26:00,459.59,45.96,50,0.18,18.48
17759,1575,338,2024-02-29 08:00:00,327.54,16.38,20,0.15,23.57
17760,393,296,2024-03-26 03:36:00,296.74,14.84,20,0.18,16.0
17761,1637,383,2024-02-20 11:01:00,146.57,0.0,30,0.18,18.8
17762,1268,395,2024-03-17 11:50:00,467.87,0.0,20,0.2,14.79
17763,1256,42,2024-01-07 02:52:00,740.54,0.0,50,0.15,28.18
17764,910,93,2024-02-19 06:23:00,336.62,33.66,20,0.15,26.56
17765,1604,260,2024-03-22 09:31:00,1013.03,0.0,40,0.2,35.97
17766,192,281,2024-03-08 10:57:00,674.31,101.15,50,0.18,28.98
17767,1940,356,2024-01-04 07:27:00,497.48,24.87,20,0.2,22.19
17768,1564,420,2024-03-29 17:36:00,194.61,0.0,50,0.15,13.13
17769,270,192,2024-02-21 07:38:00,468.55,0.0,50,0.18,20.58
17770,1964,125,2024-01-16 07:08:00,11.0,0.0,50,0.18,12.94
17771,738,428,2024-01-14 01:23:00,1134.07,113.41,30,0.18,38.4
17772,77,296,2024-01-08 14:51:00,295.68,0.0,40,0.2,13.36
17773,735,348,2024-03-15 22:32:00,276.91,27.69,20,0.2,16.08
17774,884,429,2024-03-24 20:45:00,239.42,0.0,20,0.15,22.64
17775,1191,392,2024-02-25 14:16:00,313.24,15.66,50,0.18,11.4
17776,284,341,2024-03-03 05:17:00,577.71,0.0,20,0.18,28.87
17777,1728,35,2024-02-03 17:19:00,959.72,0.0,50,0.2,25.0
17778,1113,428,2024-03-09 22:02:00,161.25,0.0,40,0.18,19.86
17779,544,402,2024-03-01 07:30:00,743.22,0.0,50,0.15,34.71
17780,649,47,2024-02-08 13:04:00,268.89,0.0,40,0.15,21.57
17781,1180,153,2024-02-14 18:41:00,722.0,0.0,30,0.2,27.45
17782,250,238,2024-03-25 11:11:00,91.45,4.57,50,0.15,8.8
17783,95,425,2024-02-14 02:06:00,720.98,72.1,20,0.15,20.28
17784,17,5,2024-02-15 00:40:00,376.75,18.84,30,0.18,18.59
17785,117,448,2024-02-25 00:08:00,118.71,5.94,20,0.18,13.55
17786,983,446,2024-01-30 20:31:00,90.52,0.0,20,0.2,10.33
17787,333,125,2024-01-17 15:55:00,438.99,43.9,20,0.2,19.78
17788,1847,367,2024-01-17 23:28:00,446.13,0.0,20,0.15,18.26
17789,1546,328,2024-03-07 10:32:00,133.18,13.32,20,0.2,8.51
17790,1104,87,2024-01-22 14:08:00,938.59,0.0,30,0.2,30.49
17791,646,3,2024-01-03 04:57:00,474.53,23.73,40,0.2,21.75
17792,1456,492,2024-01-19 23:47:00,976.0,0.0,50,0.15,35.03
17793,1227,165,2024-01-11 21:24:00,99.68,0.0,30,0.15,15.25
17794,116,223,2024-01-16 02:15:00,400.23,0.0,30,0.15,26.56
17795,963,349,2024-01-04 13:00:00,676.22,101.43,30,0.15,23.79
17796,1244,297,2024-03-11 21:40:00,340.32,0.0,30,0.2,15.14
17797,1277,404,2024-01-14 09:08:00,316.83,15.84,50,0.18,12.36
17798,1193,451,2024-01-30 15:31:00,835.77,0.0,20,0.15,27.52
17799,847,343,2024-02-27 18:32:00,257.42,0.0,40,0.2,10.92
17800,316,424,2024-02-24 23:24:00,167.36,8.37,20,0.18,15.59
17801,1741,341,2024-01-05 10:47:00,277.03,0.0,20,0.2,23.96
17802,810,461,2024-03-21 20:40:00,408.12,20.41,50,0.18,21.22
17803,372,392,2024-01-17 16:54:00,1052.16,0.0,40,0.2,35.88
17804,760,389,2024-01-28 21:58:00,80.08,4.0,20,0.18,19.8
17805,877,25,2024-01-19 10:12:00,472.64,23.63,30,0.18,16.47
17806,977,39,2024-01-31 20:47:00,389.44,0.0,20,0.2,21.06
17807,1607,421,2024-03-07 01:20:00,359.8,0.0,30,0.15,17.6
17808,156,381,2024-02-28 01:31:00,229.46,22.95,40,0.15,18.37
17809,614,105,2024-01-20 23:01:00,114.89,11.49,30,0.15,9.24
17810,1037,5,2024-01-07 13:29:00,597.55,0.0,20,0.18,22.34
17811,508,136,2024-03-26 15:11:00,455.21,45.52,50,0.2,24.68
17812,465,492,2024-01-15 23:17:00,100.29,10.03,20,0.15,15.59
17813,783,4,2024-02-12 18:49:00,132.16,0.0,30,0.15,18.79
17814,804,169,2024-01-19 12:19:00,1070.69,0.0,40,0.2,33.13
17815,220,316,2024-01-03 17:05:00,686.79,68.68,50,0.15,21.28
17816,15,310,2024-01-27 22:54:00,1058.9,0.0,20,0.2,29.63
17817,1774,406,2024-01-27 23:28:00,338.38,0.0,40,0.15,23.3
17818,117,78,2024-03-06 14:26:00,340.12,0.0,20,0.2,17.08
17819,331,19,2024-02-22 19:06:00,605.95,0.0,50,0.2,23.23
17820,56,205,2024-02-08 09:48:00,121.67,0.0,20,0.2,19.92
17821,1375,355,2024-03-25 09:02:00,694.91,0.0,40,0.18,22.18
17822,1156,324,2024-02-20 03:40:00,1124.61,56.23,50,0.2,39.71
17823,1250,33,2024-01-25 05:12:00,237.48,0.0,40,0.2,11.53
17824,308,150,2024-03-24 04:27:00,202.0,10.1,40,0.15,11.23
17825,1499,193,2024-01-07 12:16:00,278.65,27.86,50,0.15,15.91
17826,1930,139,2024-03-09 13:40:00,298.84,0.0,50,0.15,23.28
